Fecha,Ingreso_Total,Gastos_Operativos,Ingreso_Operativo,Gastos_Financieros,Impuestos,Ingreso_Neto,Dividendos,Activos,Pasivos,Patrimonio_Neto,Flujo_Efectivo,Ratio_deuda_patrimonio,ROA,Margen_Utilidad
2015-06-18,6093939.78,3048820.88,1366976.27,609194.81,610370.72,2754910.734271937,648325.2,219149728.3,325323442.5,27183392.66,7678511.24,11.97,-0.01,-0.28
2015-06-19,3256382.85,2642226.81,6318036.49,1833195.65,659361.92,3675809.68,2712632.42,227514325.4,373106660.4,72517686.3,3703287.84,5.15,0.02,1.13
2015-06-20,4299660.36,3486520.24,7098079.26,1303039.48,,3611559.01,2055142.15,256751045.8,173939023.9,29684405.17,4063252.56,5.86,0.01,0.84
2015-06-21,14835370.06,4715733.83,1149290.46,1050212.3440771175,58503.86,-3566443.37,1936479.86,403257444.7,364322180.8,63577293.93,7234664.12,5.73,-0.01,-0.24
2015-06-22,7773346.24,3796574.44,5608837.52,588589.47,163839.31,1812263.09,388539.06,451438110.0,142168366.5,33817152.42,4437870.05,,0.0,0.23
2015-06-23,8914332.96,1467231.7,,1466837.5,1327824.2,1571230.27,1852104.42,479900608.9,201046054.8,69577205.03,,2.89,0.0,0.18
2015-06-24,13357040.87,640324.11,6806555.11,153430.86,162924.53,6166231.01,450785.92,404106523.8,105891019.2,83344575.57,2391296.58,,0.02,0.46
2015-06-25,14942395.71,1680188.2,2569297.86,813110.56,1074865.21,889109.66,328223.26,191933103.1,263380896.0,80022271.88,3850448.52,3.29,0.0,0.06
2015-06-26,9575287.84,3177850.69,7218439.64,1290831.36,1384055.34,4040588.95,1629201.6,359660617.7,392012823.8,78476619.78,1425873.99,5.0,0.01,0.42
2015-06-27,12562159.67,731416.16,4480618.12,377583.47,442491.23,3749201.96,1268078.05,246921405.8,249327376.5,26895016.51,2044850.27,,0.02,0.3
2015-06-28,6250233.32,2733648.11,,1663706.79,587212.58,6696921.79,1807549.78,164601779.9,155969352.0,17954645.23,507075.61,8.69,0.04,1.07
2015-06-29,5974671.45,3185792.82,2237688.5,546559.47,874936.04,2754910.734271937,,428392210.7,266170629.5,72905394.56,,3.65,0.0,-0.16
2015-06-30,7235148.37,2004097.51,4069597.16,1339334.11,1328478.01,2065499.65,1349850.88,67291857.03,66709857.82,43151249.24,7829628.67,1.55,0.03,0.29
2015-07-01,10742594.41,3969104.92,2021261.69,869874.57,,-1947843.23,606881.47,455792896.5,357690450.5,48911160.38,2317652.71,7.31,0.0,-0.18
2015-07-02,10868491.96,979692.14,9322242.56,1232482.83,1122366.71,8342550.43,2962590.25,257664859.1,211171901.3,12803418.35,5474830.32,16.49,0.03,0.77
2015-07-03,,838120.02,8896054.18,304156.05,175598.65,8057934.16,1727335.62,336740664.6,190752902.0,33361880.43,6793247.74,5.72,0.02,1.32
2015-07-04,3731729.01,3776849.4,3321474.65,132134.32,1020273.53,-455374.75,2093566.9,346709265.0,242628619.6,13030876.35,4629953.44,18.62,0.0,-0.12
2015-07-05,10221151.33,2729710.92,6939856.41,1828172.41,644940.4,2754910.734271937,1043713.01,452802983.3,257417867.9,89126719.53,,2.89,0.01,0.41
2015-07-06,3668236.21,3597810.78,8354999.8,612297.02,732516.45,4757189.02,374742.85,336501357.0,47274806.37,31905701.49,5960873.28,1.48,0.01,1.3
2015-07-07,9520402.61,2456723.02,5996807.3,1657386.31,121265.17,3540084.28,2930025.5,326270113.1,279394544.1,60160345.26,5001885.58,4.64,0.01,0.37
2015-07-08,11014487.66,1608809.15,5766855.21,1998765.57,327040.1,4158046.06,930151.2,79993418.25,111934038.5,13508138.86,5984379.42,8.29,0.05,0.38
2015-07-09,11107949.45,4185960.43,3176670.62,501719.39,1196244.73,-1009289.81,1329043.74,283283609.9,291302000.4,,6273099.67,4.16,0.0,-0.09
2015-07-10,11795137.44,4097371.46,1837924.91,603824.41,708240.31,2754910.734271937,1984605.37,117576050.4,209501197.07378653,39072461.12,7815577.76,8.51,-0.02,-0.19
2015-07-11,13347172.48,3626134.12,9074941.82,1359433.6,487410.25,5448807.7,171622.16,381845195.9,325504232.9,90812726.83,4801724.6,3.58,0.01,0.41
2015-07-12,8499466.9,1724653.12,9103762.51,1934352.41,606827.66,7379109.4,,280499864.4,229950367.6,89930637.0,3062308.35,,0.03,0.87
2015-07-13,11493239.46,3156038.0,6697913.12,1840047.26,1288879.29,3541875.11,1656076.75,356102500.6,217664559.1,39276155.65,5363484.18,5.54,0.01,0.31
2015-07-14,10049245.56,2124382.54,4051268.12,1055463.49,1136048.58,1926885.58,906829.84,68752805.27,74292865.31,91086480.61,1013305.32,0.82,0.03,0.19
2015-07-15,4426319.22,912119.33,4142886.17,1610709.54,444857.33,3230766.84,278663.16,88156407.22,314631537.2,99654190.61,7230479.89,,0.04,0.73
2015-07-16,2333965.38,4627911.09,7533601.11,357917.12,220377.67,2905690.02,571245.4,372345524.6,123135564.6,84287409.77,1395357.59,1.46,0.01,1.24
2015-07-17,5699038.01,1115683.84,,1957132.55,415397.42,7958308.5,2695598.19,82437951.2,208744260.7,86038421.3,2958821.28,2.43,0.1,1.4
2015-07-18,7759438.18,4776068.09,8983777.82,1050212.3440771175,1385096.85,4207709.73,,82065527.49,128024155.3,32410786.25,,3.95,0.05,0.54
2015-07-19,10022377.28,2507025.98,8018879.91,411085.02,893303.81,5511853.93,824714.99,55448813.86,70854777.94,61903215.9,4979842.84,1.14,0.1,0.55
2015-07-20,13049471.3,1333098.18,6778284.82,668903.94,823546.3,5445186.64,290242.22,480425629.2,259231924.8,16053032.26,3452266.4,,0.01,0.42
2015-07-21,4551194.32,2938554.26,1757259.68,290294.5,914770.72,-1181294.58,2102784.41,381878761.8,40646173.23,18542614.31,4050767.45,2.19,,-0.26
2015-07-22,3632147.27,4428256.26,2454658.43,616263.44,580740.99,-1973597.83,1759982.41,208963133.8,304485189.0,99900335.08,6909105.45,,-0.01,-0.54
2015-07-23,14525239.32,,9086987.7,1650316.0,1220305.18,2754910.734271937,1273106.62,183441011.6,140682982.2,39397532.45,3050032.9,3.57,0.03,0.36
2015-07-24,3404579.27,4129525.17,6457861.54,818799.65,,2328336.37,1154473.2,207366453.4,209501197.07378653,77336552.08,7022372.64,0.26,0.01,0.68
2015-07-25,8220383.91,3464525.15,1082773.46,267954.24,,-2381751.69,,398594089.0,214229072.9,82599854.77,1161008.23,2.59,-0.01,-0.29
2015-07-26,9612328.47,3615244.54,1913243.89,750228.5,237144.43,-1702000.65,2041872.64,277716767.9475541,37803725.24,87222094.39,6325988.28,0.43,0.0,-0.18
2015-07-27,9037867.47,4321380.43,6971515.92,1964628.34,828445.76,2650135.49,2914937.28,133338005.5,124944432.0,99786546.77,6856607.25,1.25,0.02,0.29
2015-07-28,3118418.04,1623506.04,1045554.25,1296398.83,1408026.82,-577951.79,609574.21,128349200.9,288651065.2,31734683.67,1863632.4,9.1,0.0,-0.19
2015-07-29,2741349.88,2702412.34,2447272.46,890705.8,497110.58,-255139.87,1831638.2,94278042.37,43822056.22,13631574.42,3727598.99,3.21,0.0,-0.09
2015-07-30,3371284.56,1495442.49,5938604.1,1050212.3440771175,1310834.69,4443161.62,1330136.66,347136223.9,338948627.1,,1741248.31,7.21,0.01,1.32
2015-07-31,,4944506.04,7227056.78,1973735.91,1157938.6,2282550.74,1395397.29,393967698.0,21451570.61,21707260.28,5799530.97,0.99,0.01,0.24
2015-08-01,,4748267.03,,1659613.12,409328.04,2119384.31,837027.11,169270892.8,113793070.3,12018330.02,4515108.26,9.47,0.01,0.23
2015-08-02,5038630.3,677420.65,3018423.79,634806.87,102694.09,2341003.13,2492891.14,277716767.9475541,301543541.3,,5264925.1,7.11,0.04,0.46
2015-08-03,,3675088.28,7409612.99,233130.52,197678.53,3734524.72,1507241.25,86977250.36,140182656.9,80536442.6,1973652.25,1.74,0.04,0.36
2015-08-04,12660877.53,4663617.43,3135241.79,207588.56,1106316.2,-1528375.64,1675876.97,277716767.9475541,58719107.47,60956262.21,2088093.97,0.96,0.0,-0.12
2015-08-05,2540526.48,1312589.05,3928597.28,328718.48,339521.12,2616008.23,983806.65,182950149.9,156888889.1,38150019.03,,4.11,0.01,1.03
2015-08-06,8475689.27,3055753.54,7718422.65,1203460.31,588342.83,4662669.11,627244.55,396150416.5,209501197.07378653,68890780.49,2915506.51,1.78,0.01,0.55
2015-08-07,10961035.36,4619697.34,6846696.09,1050212.3440771175,777463.79,2226998.75,349140.13,331098606.0,340230522.8,30881636.23,4698084.96,11.02,0.01,0.2
2015-08-08,5280055.05,652756.9,8643010.69,1050212.3440771175,1101928.84,7990253.79,2170945.51,221872837.8,139072208.7,11294330.15,6934511.85,12.31,0.04,1.51
2015-08-09,6001021.77,3638391.2,6918516.03,1701596.42,214185.27,3280124.83,669079.42,142559268.0,319794339.3,78791804.78,5501955.86,4.06,0.02,0.55
2015-08-10,9977292.74,1838070.53,6114777.43,1050212.3440771175,639231.29,4276706.9,2101218.53,104623888.2,358911415.0,66136877.64,3765472.43,5.43,0.04,
2015-08-11,13673158.81,4659782.88,1843072.91,1446308.74,753355.72,-2816709.97,1232091.69,326755835.6,184850619.4,78607236.21,7648400.86,2.35,-0.01,
2015-08-12,12529017.46,4869762.1,4309442.23,1490558.2,834199.24,-560319.88,1305746.92,398585201.3,365778394.7,13504421.5,5894339.0,27.09,0.0,-0.04
2015-08-13,9580692.85,4749199.2,3386821.31,430531.04,1236622.93,-1362377.89,1460614.74,339756914.1,163380860.5,85340766.5,7476239.02,1.91,0.0,-0.14
2015-08-14,11492882.33,2633963.97,3195906.79,786310.51,298933.38,561942.82,1166354.67,288635960.0,386349798.3,65757358.0,4456909.8,5.88,0.0,0.05
2015-08-15,6742692.11,4379191.93,9757094.99,1310874.1,1221355.61,2754910.734271937,391797.93,68878050.54,53930019.32,60705581.56,2441782.06,0.89,0.08,0.8
2015-08-16,10332551.87,4300472.29,4537879.52,234323.56,1054673.72,237407.23,997932.25,485819949.9,281067321.3,66215264.33,896200.15,4.24,0.0,
2015-08-17,8060360.68,1935952.13,9028419.0,786926.36,856012.68,7092466.87,2024829.65,409421386.2,209501197.07378653,87798992.22,5945636.39,2.37,0.02,0.88
2015-08-18,4469169.77,4230119.63,6680247.63,1116118.99,1064315.41,2450128.0,2030774.76,181769916.5,167306546.1,62824285.59,1409772.49,2.66,0.01,0.55
2015-08-19,11122597.56,666534.36,8153301.73,1992826.54,647425.72,7486767.38,930050.49,490986648.2,260430513.9,62285534.19,2770813.46,4.18,0.02,0.67
2015-08-20,9234040.29,3183214.45,5523733.84,1001613.77,250676.5,2340519.38,,320846715.3,287465694.8,99161124.14,4493531.81,,0.01,0.25
2015-08-21,6662080.57,1535039.77,6192134.96,1650507.84,1015359.6,4657095.19,660996.96,312090196.2,209501197.07378653,78105715.04,4733124.41,0.28,,0.7
2015-08-22,13847409.47,1042550.99,5432659.24,920927.84,810774.84,4390108.26,710079.04,386632930.7,83442173.72,,5004373.98,1.68,0.01,0.32
2015-08-23,2272143.53,846289.41,2757186.89,1613142.37,977093.46,1910897.48,166836.56,415296404.6,290957499.2,73665730.0,1746914.98,3.95,0.0,0.84
2015-08-24,6105050.97,3633299.49,7502069.04,1231288.12,540098.23,3868769.55,2700564.99,277716767.9475541,209501197.07378653,45030742.45,3348030.54,6.07,0.01,0.63
2015-08-25,2739458.17,2029437.34,3526951.26,1784531.34,1364956.54,1497513.93,,107643085.9,387098052.0,30598791.62,5128956.7,12.65,0.01,0.55
2015-08-26,11964855.11,3761450.47,1218843.7,880790.85,901686.31,-2542606.77,759848.24,202220377.7,309194360.3,63716668.92,7773641.48,4.85,-0.01,-0.21
2015-08-27,11127396.9,794103.53,6809250.66,1248178.4,173833.6,6015147.13,910844.15,467637638.2,209501197.07378653,93536388.83,5957233.53,4.08,0.01,0.54
2015-08-28,6307578.84,1918806.52,2593996.11,1297035.49,,675189.59,,151077025.3,286965390.6,93622556.8,7419528.18,3.07,0.0,0.11
2015-08-29,,2927710.82,9464127.26,893027.59,1146716.28,6536416.44,1953862.36,217475160.7,133259839.3,40771475.03,6216590.44,3.27,0.03,0.61
2015-08-30,7147183.94,,9585357.19,374192.88,1201495.11,5527102.95,317914.56,244434597.3,60038670.46,57490971.96,4937877.27,1.04,0.02,0.77
2015-08-31,11831299.29,1934386.26,9233779.51,277762.87,767165.73,7299393.25,,247732245.4,317093068.1,29047230.87,1940175.27,10.92,0.03,0.62
2015-09-01,,3316511.19,4331428.3,131675.95,,1014917.11,,325822812.1,264776704.2,99606799.85,5500142.39,2.66,0.0,0.13
2015-09-02,7359636.46,4486899.87,1139109.55,1759715.1,438119.23,-3347790.32,1085015.8,277716767.9475541,38310684.71,98300611.71,5175346.74,0.39,-0.01,-0.45
2015-09-03,14151488.9,3271384.35,9354867.06,549302.33,645368.11,6083482.72,2153048.7,158311720.3,156819177.0,68455803.67,5018518.78,2.29,0.04,0.43
2015-09-04,5261428.3,1548317.64,4853657.33,501862.82,1352965.52,3305339.7,1716531.76,104675619.3,383583929.9,82397265.37,4173394.01,4.66,0.03,0.63
2015-09-05,3565815.42,609803.52,9699893.37,1498467.26,1349572.24,9090089.85,842461.4,138861720.4,210152435.4,74359014.52,4464924.53,2.83,0.07,2.55
2015-09-06,9599060.47,4415444.93,9672579.79,708030.61,,2754910.734271937,1987401.06,449116205.1,184437071.7,63384239.71,3008318.95,2.91,0.01,0.55
2015-09-07,14601183.56,595712.35,8677085.1,1061484.92,1295521.79,8081372.75,437193.67,277716767.9475541,193925850.0,14801319.73,4394845.19,13.1,0.02,
2015-09-08,6911909.78,4436157.53,3650040.03,408771.02,178721.24,-786117.5,1655590.11,178658055.2,99375435.12,50928790.83,1981669.29,1.95,0.0,-0.11
2015-09-09,2806477.93,2880217.1,4465879.56,1923516.87,1304242.72,1585662.45,1367729.5,417176122.5,160108724.9,70730767.2,6538807.98,2.26,0.0,0.57
2015-09-10,6410968.48,4725804.64,8660230.04,1718004.66,514898.86,3934425.4,876833.39,437616498.4,209501197.07378653,70977845.25,,2.26,0.01,0.61
2015-09-11,8577111.51,4094524.56,3852298.05,1741200.28,308580.69,-242226.51,,430931452.4,39894907.67,43581035.66,1137247.17,0.92,0.0,-0.03
2015-09-12,4104999.09,4990703.5,2525434.72,872870.12,397086.26,-2465268.78,2626867.42,463516940.1,311675698.8,94752278.8,3771845.2,3.29,-0.01,-0.6
2015-09-13,,2078203.17,,1548486.31,656054.34,3933008.19,,163508459.1,178271684.1,25062132.9,5437305.8,7.11,0.02,0.37
2015-09-14,14970742.06,3952347.3,9425392.97,373364.7,414228.41,5473045.67,1862512.03,389768867.9,332428357.0,55032350.16,3782876.19,6.04,0.01,0.37
2015-09-15,,2308689.11,7264268.17,116376.1,,4955579.06,1273647.04,257242773.8,343132240.4,72179557.89,2575655.99,4.75,0.02,0.63
2015-09-16,6611471.24,2659440.29,6130550.53,137948.57,245718.8,3471110.24,753100.59,428899348.8,100557740.8,72742222.53,,1.38,0.01,0.53
2015-09-17,7209154.17,3323774.58,1874588.44,1214543.3,479456.31,-1449186.14,845578.66,377820804.7,269794323.2,68377506.11,3102517.52,3.95,0.0,
2015-09-18,3496900.32,4431547.01,6535065.04,965250.32,879811.53,2103518.03,1490419.44,399401350.9,199467085.6,34775939.21,7496507.68,,0.01,0.6
2015-09-19,13482556.82,4928375.61,9910484.65,1084229.16,690687.88,2754910.734271937,1165105.33,277716767.9475541,354459560.4,24058591.18,7419838.55,14.73,0.01,0.37
2015-09-20,,3957230.36,2260756.14,114179.97,,-1696474.23,2750062.12,129842946.3,101981458.1,67234629.41,4267788.65,1.52,-0.01,-0.23
2015-09-21,7034567.35,2379950.52,5664966.87,903104.58,1132355.59,3285016.35,1168056.86,295262113.5,277569016.1,63937190.45,2959129.96,4.34,0.01,0.47
2015-09-22,10575973.55,2396106.51,8896357.65,1464329.51,1345589.46,6500251.14,1182989.31,493101382.8,250945806.5,26142040.93,6028493.1,9.6,,0.61
2015-09-23,7746434.47,3819120.36,7666917.56,941118.03,1147344.37,3847797.2,1212250.09,471824629.9,132214561.5,73462523.1,775347.08,,0.01,0.5
2015-09-24,10427035.09,1574497.16,7273141.67,1050212.3440771175,531401.02,5698644.51,2526198.61,69428181.11,209501197.07378653,50965479.26,4060767.55,1.41,0.08,0.55
2015-09-25,2798801.77,997133.51,7322356.76,542736.03,1129441.14,6325223.25,1987286.13,124166667.1,267623109.0,70098453.24,3022425.46,3.82,0.05,2.26
2015-09-26,12578403.47,2095799.71,4235420.36,1644969.81,270371.26,2139620.65,1881089.67,277716767.9475541,300667034.1,85363037.18,7404019.14,3.52,0.02,0.17
2015-09-27,14226551.39,1792575.46,,1218019.36,238961.08,1849751.14,1069014.76,376690959.5,139938390.6,25275558.57,590022.7,5.54,0.0,0.13
2015-09-28,10433950.02,1833386.54,8284250.4,500449.89,551159.2,6450863.86,2471922.11,418003398.4,209501197.07378653,11723038.12,4646111.57,22.61,0.02,0.62
2015-09-29,14409357.08,1551234.88,8291020.55,549768.9,1221168.44,2754910.734271937,211255.2,146080114.8,170149744.9,80119232.78,,2.12,,0.47
2015-09-30,3968620.09,689419.35,8803650.87,1293257.88,407204.96,8114231.51,2625311.8,277633711.8,291018615.7,64872768.26,4137634.91,4.49,0.03,2.04
2015-10-01,8206410.46,580432.71,9219164.97,1676885.23,141717.44,8638732.27,1586974.71,428316362.6,95701804.46,72967561.27,1140522.73,1.31,0.02,1.05
2015-10-02,9823487.54,4944750.75,5602081.59,889692.79,240978.83,657330.84,1254925.68,379760695.1,358281701.0,85433947.75,7793460.43,4.19,,
2015-10-03,9562576.42,2424979.1,5513646.65,590770.82,1295180.2,3088667.55,1541785.11,277716767.9475541,129215646.7,82252984.13,4385078.24,1.57,0.01,0.32
2015-10-04,7219003.13,2229469.91,8184656.61,1747322.05,968985.76,5955186.7,2035505.04,315656460.7,159758675.4,96482813.22,5106396.83,1.66,0.02,0.82
2015-10-05,6395097.32,3558412.77,6849675.38,1371609.75,417141.69,3291262.6,137019.74,278762246.1,42074941.79,58234157.1,2274573.37,0.72,0.01,0.51
2015-10-06,3648712.29,1482142.5,7317701.9,951362.43,855178.95,5835559.4,2627500.38,183896803.1,62374640.68,53964606.94,4126235.64,1.16,0.03,
2015-10-07,7092651.86,4774825.33,8162134.02,1027010.37,814990.45,3387308.7,1395544.62,304259896.8,216027523.0,46169847.99,3718621.19,4.68,0.01,0.48
2015-10-08,4114590.6,4038552.56,9010048.08,488087.29,1000382.17,4971495.51,1094602.91,359998385.9,121685217.2,23832193.86,1061718.82,5.11,0.01,1.21
2015-10-09,11546753.79,902349.51,4041956.41,1290925.0,388121.95,3139606.9,500912.14,442995312.1,337482485.8,61534650.96,1296202.65,5.48,0.01,0.27
2015-10-10,4714802.16,2379113.49,4380246.57,781610.77,1303384.33,2001133.08,1374449.59,336331109.3,25583487.69,34931127.19,6781043.9,0.73,0.01,
2015-10-11,2761348.97,4456032.38,1845837.46,1050212.3440771175,498584.42,-2610194.93,1539336.04,392504691.7,164055738.5,,2298649.64,1.77,-0.01,-0.95
2015-10-12,9180759.79,4751294.1,6204521.27,1012348.68,1056490.9,1453227.17,,122032235.7,148191307.8,62487172.38,1962187.04,2.37,0.01,0.16
2015-10-13,9737986.53,2603306.8,1323480.46,1023182.65,73380.74,-1279826.34,2068114.27,257700863.5,27344499.75,63355616.25,4286835.88,0.43,0.0,-0.13
2015-10-14,13334869.8,3260351.25,5190382.16,1175118.4,590352.84,1930030.91,1320599.93,54199228.92,67259991.62,41943219.48,6265603.49,1.6,0.04,0.14
2015-10-15,9500760.96,1251652.76,5883801.71,1841836.41,559979.24,4632148.95,2888110.98,161005489.0,177184216.5,,964598.89,12.07,0.03,0.49
2015-10-16,6491251.1,4960258.82,3578871.27,1621554.39,838052.42,-1381387.55,1837904.8,376907771.8,207288542.1,12856938.88,,16.12,0.0,-0.21
2015-10-17,12439154.46,1542522.66,6317499.35,957147.13,155467.58,4774976.69,2441686.01,496314478.1,173630104.0,48100162.97,1394078.32,3.61,0.01,0.38
2015-10-18,9023625.61,4742292.98,1274502.25,1465528.61,1195690.49,-3467790.73,,94630144.81,221756317.8,17610884.03,773457.88,12.59,,-0.38
2015-10-19,3030643.7,3423409.92,1336133.7,1213847.45,,-2087276.22,1252144.75,230672442.1,246150036.5,64616226.0,895579.64,3.81,-0.01,-0.69
2015-10-20,9356057.28,3234815.58,8403405.05,1035497.39,,5168589.47,1076858.33,410031935.9,23771052.03,89287570.51,6756230.81,0.27,0.01,0.55
2015-10-21,13804241.09,2807098.3,4241715.77,465399.97,1214657.58,1434617.47,1751498.93,141816035.6,196356160.6,89462333.49,1384793.63,2.19,,0.1
2015-10-22,7152064.13,1538014.15,2143544.61,981478.9,864721.59,605530.46,2597229.21,299788227.2,386129711.5,69314086.91,838635.23,5.57,0.0,0.08
2015-10-23,5852235.42,1294376.14,5700189.34,1050212.3440771175,1124280.65,4405813.2,327180.83,379882083.2,217232266.5,29010864.83,3784249.15,,0.01,0.75
2015-10-24,3865102.94,1492187.94,7929941.98,1838200.08,1009697.45,6437754.04,310466.91,327193452.6,277466061.6,87669714.82,6829951.04,3.16,0.02,1.67
2015-10-25,3968791.79,1338972.18,2942389.25,737272.95,565518.21,1603417.07,2565921.35,134611130.6,138508266.0,89748409.18,2468062.82,1.54,0.01,0.4
2015-10-26,7626029.3,4008130.13,6606014.28,1909301.63,1222844.88,2597884.15,717265.25,209923055.9,314116723.7,27698822.65,3662844.63,11.34,,
2015-10-27,9743837.71,2075563.67,1768127.18,1112805.05,477316.99,-307436.48,2039384.44,402706303.0,313710163.1,76368347.72,799418.99,4.11,0.0,-0.03
2015-10-28,3048000.27,760292.04,1465135.49,1299934.32,878258.73,704843.45,1674346.58,299401931.4,218092498.1,35786759.4,3868088.86,6.09,0.0,0.23
2015-10-29,14214391.66,,,1131586.84,1130826.72,921229.85,2515391.43,52353326.09,390885252.9,82237628.11,4832098.1,4.75,0.02,0.06
2015-10-30,11816737.03,4477036.48,5865716.09,345823.17,599486.07,1388679.61,462757.84,392445842.0,67709081.61,99751410.99,4781802.9,0.68,0.0,0.12
2015-10-31,9626110.94,4674885.27,6736869.11,814060.32,489013.03,2061983.84,476370.6,277716767.9475541,26440112.66,12702340.48,2993200.19,2.08,0.03,0.21
2015-11-01,12769702.72,4977085.2,7534822.0,288377.61,716051.71,2557736.8,1714773.24,385580202.2,312660120.5,90762927.92,2866498.85,3.44,0.01,0.2
2015-11-02,3042427.84,1282528.62,9782668.72,1283612.68,1236047.07,8500140.09,2844498.09,141116252.1,326719104.2,66036748.02,1299677.14,4.95,0.06,2.79
2015-11-03,8198905.41,2283089.09,5646703.13,949060.97,1398386.56,3363614.05,1303493.5,481133066.1,65678747.07,97604435.72,3250987.4,0.67,0.01,0.41
2015-11-04,10191210.65,,3906608.26,1578171.45,840370.95,-5464.88,1048132.09,215573338.1,120921476.5,51850856.58,1246210.02,2.33,0.0,0.0
2015-11-05,12772487.78,3632092.78,8156675.75,518893.91,1009126.0,4524582.97,1859399.04,197119227.4,26669898.08,86264913.75,6249469.59,0.31,0.02,
